id,datetime_AEST,datetime_local,location_id,location_name,BSP,DBT,NO2,O3,PM10,Sigma05,SWS,VWD,VWS
8184,2022-12-07 23:00:00,2022-12-08 00:00:00,10022,Dandenong,12.401,11.789,1.741,16.831,18.027,,5.253,249.302,5.06
8185,2022-12-08 00:00:00,2022-12-08 01:00:00,10022,Dandenong,,11.451,,,16.149,,4.428,245.926,4.032
8186,2022-12-08 01:00:00,2022-12-08 02:00:00,10022,Dandenong,11.359,10.534,1.573,16.574,16.791,,4.26,249.795,4.063
8187,2022-12-08 02:00:00,2022-12-08 03:00:00,10022,Dandenong,11.419,10.759,2.099,16.054,16.536,,4.203,240.298,3.819
8188,2022-12-08 03:00:00,2022-12-08 04:00:00,10022,Dandenong,10.005,9.78,2.795,15.181,13.771,,4.476,245.937,4.21
8189,2022-12-08 04:00:00,2022-12-08 05:00:00,10022,Dandenong,11.089,10.278,7.462,12.081,16.183,,3.676,228.071,3.425
8190,2022-12-08 05:00:00,2022-12-08 06:00:00,10022,Dandenong,10.036,10.236,10.722,9.219,15.069,,3.806,216.137,3.596
8191,2022-12-08 06:00:00,2022-12-08 07:00:00,10022,Dandenong,10.111,11.403,11.709,8.925,14.426,,3.193,208.822,3.059
8192,2022-12-08 07:00:00,2022-12-08 08:00:00,10022,Dandenong,9.955,12.563,6.878,13.088,19.302,,3.919,206.952,3.475
8193,2022-12-08 08:00:00,2022-12-08 09:00:00,10022,Dandenong,10.08,13.419,5.005,14.741,16.35,,5.741,224.11,5.116
8194,2022-12-08 09:00:00,2022-12-08 10:00:00,10022,Dandenong,8.878,14.474,4.907,16.133,20.966,,6.287,217.664,5.995
8195,2022-12-08 10:00:00,2022-12-08 11:00:00,10022,Dandenong,9.704,14.315,4.755,15.84,28.698,,5.515,215.085,5.25
8196,2022-12-08 11:00:00,2022-12-08 12:00:00,10022,Dandenong,9.234,15.421,3.598,16.541,17.435,,6.329,216.635,5.986
8197,2022-12-08 12:00:00,2022-12-08 13:00:00,10022,Dandenong,9.052,15.976,3.64,16.436,24.334,,6.478,223.375,6.248
8198,2022-12-08 13:00:00,2022-12-08 14:00:00,10022,Dandenong,11.037,16.205,4.109,15.919,39.605,,6.952,216.394,6.666
8199,2022-12-08 14:00:00,2022-12-08 15:00:00,10022,Dandenong,9.033,16.132,4.218,15.844,27.12,,6.784,220.875,6.528
8200,2022-12-08 15:00:00,2022-12-08 16:00:00,10022,Dandenong,9.612,16.042,3.913,15.717,27.021,,6.409,225.393,6.204
8201,2022-12-08 16:00:00,2022-12-08 17:00:00,10022,Dandenong,8.666,15.974,2.98,15.933,24.553,,6.217,218.602,5.984
8202,2022-12-08 17:00:00,2022-12-08 18:00:00,10022,Dandenong,10.165,15.009,2.673,16.116,22.274,,6.073,218.192,5.847
8203,2022-12-08 18:00:00,2022-12-08 19:00:00,10022,Dandenong,10.173,14.236,2.291,15.757,21.074,,5.003,210.07,4.819
8204,2022-12-08 19:00:00,2022-12-08 20:00:00,10022,Dandenong,12.111,12.973,3.343,14.222,17.252,,3.879,196.007,3.752
8205,2022-12-08 20:00:00,2022-12-08 21:00:00,10022,Dandenong,12.508,12.197,4.191,12.866,20.54,,3.183,189.979,3.091
8206,2022-12-08 21:00:00,2022-12-08 22:00:00,10022,Dandenong,12.661,11.754,5.58,11.63,18.122,,2.62,192.374,2.542
8207,2022-12-08 22:00:00,2022-12-08 23:00:00,10022,Dandenong,12.866,11.863,4.136,12.952,17.031,,2.463,194.791,2.382
8208,2022-12-08 23:00:00,2022-12-09 00:00:00,10022,Dandenong,14.0,11.618,3.674,13.047,17.487,,2.026,199.055,1.945
8209,2022-12-09 00:00:00,2022-12-09 01:00:00,10022,Dandenong,,11.367,,,14.306,,2.113,205.657,2.036
8210,2022-12-09 01:00:00,2022-12-09 02:00:00,10022,Dandenong,12.873,11.591,3.964,14.027,15.186,,2.518,198.092,2.435
8211,2022-12-09 02:00:00,2022-12-09 03:00:00,10022,Dandenong,13.039,11.398,5.666,12.515,15.623,,2.202,195.769,2.122
8212,2022-12-09 03:00:00,2022-12-09 04:00:00,10022,Dandenong,12.428,11.018,11.01,7.789,16.554,,2.085,189.608,2.036
8213,2022-12-09 04:00:00,2022-12-09 05:00:00,10022,Dandenong,13.876,11.206,11.358,7.56,25.314,,2.239,167.182,2.114
8214,2022-12-09 05:00:00,2022-12-09 06:00:00,10022,Dandenong,16.577,11.647,17.092,3.051,27.524,,1.612,159.999,1.266
8215,2022-12-09 06:00:00,2022-12-09 07:00:00,10022,Dandenong,15.627,11.979,13.559,5.177,28.883,,2.064,139.957,1.878
8216,2022-12-09 07:00:00,2022-12-09 08:00:00,10022,Dandenong,11.037,13.788,6.829,12.656,21.818,,2.825,183.096,2.648
8217,2022-12-09 08:00:00,2022-12-09 09:00:00,10022,Dandenong,11.624,14.233,6.732,13.292,27.41,,3.463,189.029,3.321
8218,2022-12-09 09:00:00,2022-12-09 10:00:00,10022,Dandenong,9.807,15.433,4.162,16.345,21.947,,3.076,177.148,2.844
8219,2022-12-09 10:00:00,2022-12-09 11:00:00,10022,Dandenong,10.8,16.324,5.145,15.834,28.005,,2.98,159.822,2.459
8220,2022-12-09 11:00:00,2022-12-09 12:00:00,10022,Dandenong,9.556,16.48,3.531,17.604,21.547,,3.237,180.423,2.809
8221,2022-12-09 12:00:00,2022-12-09 13:00:00,10022,Dandenong,8.825,17.075,3.502,19.554,19.44,,2.507,172.654,2.058
8222,2022-12-09 13:00:00,2022-12-09 14:00:00,10022,Dandenong,9.757,18.35,4.145,20.135,25.028,,2.912,173.248,2.483
8223,2022-12-09 14:00:00,2022-12-09 15:00:00,10022,Dandenong,9.328,18.654,5.376,19.12,23.786,,3.396,145.779,3.05
8224,2022-12-09 15:00:00,2022-12-09 16:00:00,10022,Dandenong,8.521,18.064,3.888,17.959,23.289,,4.158,167.703,3.828
8225,2022-12-09 16:00:00,2022-12-09 17:00:00,10022,Dandenong,7.235,17.728,2.907,18.355,17.677,,4.144,171.235,3.905
8226,2022-12-09 17:00:00,2022-12-09 18:00:00,10022,Dandenong,6.758,17.075,2.708,17.67,13.868,,3.863,167.622,3.632
8227,2022-12-09 18:00:00,2022-12-09 19:00:00,10022,Dandenong,6.922,15.611,3.282,16.257,14.344,,3.44,156.161,3.243
8228,2022-12-09 19:00:00,2022-12-09 20:00:00,10022,Dandenong,7.095,14.29,4.131,15.414,15.855,,3.036,153.053,2.872
8229,2022-12-09 20:00:00,2022-12-09 21:00:00,10022,Dandenong,8.616,13.251,6.893,12.018,15.9,,2.185,148.707,2.055
8230,2022-12-09 21:00:00,2022-12-09 22:00:00,10022,Dandenong,11.227,12.779,14.397,6.047,19.745,,2.56,133.359,2.485
8231,2022-12-09 22:00:00,2022-12-09 23:00:00,10022,Dandenong,10.939,12.3,14.228,5.375,14.672,,2.335,136.239,2.26
8232,2022-12-09 23:00:00,2022-12-10 00:00:00,10022,Dandenong,12.61,11.754,19.088,2.171,17.677,,2.351,129.62,2.289
8233,2022-12-10 00:00:00,2022-12-10 01:00:00,10022,Dandenong,,10.838,,,11.709,,2.302,126.593,2.255
8234,2022-12-10 01:00:00,2022-12-10 02:00:00,10022,Dandenong,11.978,9.995,6.184,9.855,14.731,,2.176,127.828,2.126
8235,2022-12-10 02:00:00,2022-12-10 03:00:00,10022,Dandenong,12.203,9.681,11.793,4.522,11.337,,1.737,132.677,1.671
8236,2022-12-10 03:00:00,2022-12-10 04:00:00,10022,Dandenong,10.0,9.026,7.238,7.315,9.986,,1.768,129.795,1.708
8237,2022-12-10 04:00:00,2022-12-10 05:00:00,10022,Dandenong,10.679,8.31,6.938,6.604,12.33,,1.788,117.581,1.729
8238,2022-12-10 05:00:00,2022-12-10 06:00:00,10022,Dandenong,10.833,8.409,9.722,3.873,12.757,,0.879,81.696,0.785
8239,2022-12-10 06:00:00,2022-12-10 07:00:00,10022,Dandenong,11.939,10.398,7.828,5.93,16.059,,1.138,351.304,1.008
8240,2022-12-10 07:00:00,2022-12-10 08:00:00,10022,Dandenong,11.459,12.599,7.771,7.953,15.124,,1.465,0.399,1.33
8241,2022-12-10 08:00:00,2022-12-10 09:00:00,10022,Dandenong,10.244,15.143,6.358,11.316,12.054,,2.124,357.044,1.929
8242,2022-12-10 09:00:00,2022-12-10 10:00:00,10022,Dandenong,10.089,17.971,7.729,13.625,12.445,,2.442,339.346,2.075
8243,2022-12-10 10:00:00,2022-12-10 11:00:00,10022,Dandenong,10.977,20.488,6.795,20.058,17.975,,2.958,328.32,2.649
8244,2022-12-10 11:00:00,2022-12-10 12:00:00,10022,Dandenong,11.246,22.113,4.947,24.048,18.592,,2.231,350.448,1.836
8245,2022-12-10 12:00:00,2022-12-10 13:00:00,10022,Dandenong,12.151,23.509,4.296,30.528,20.494,,2.201,347.459,0.921
8246,2022-12-10 13:00:00,2022-12-10 14:00:00,10022,Dandenong,12.835,24.302,5.841,33.276,19.068,,2.248,231.369,1.192
8247,2022-12-10 14:00:00,2022-12-10 15:00:00,10022,Dandenong,11.213,25.608,3.612,32.997,13.687,,2.332,22.201,1.486
8248,2022-12-10 15:00:00,2022-12-10 16:00:00,10022,Dandenong,11.34,26.335,3.582,35.705,18.042,,2.13,359.816,1.457
8249,2022-12-10 16:00:00,2022-12-10 17:00:00,10022,Dandenong,13.997,26.495,4.265,40.4,19.379,,2.635,256.957,0.657
8250,2022-12-10 17:00:00,2022-12-10 18:00:00,10022,Dandenong,15.29,26.177,4.574,42.567,26.701,,2.803,201.891,2.541
8251,2022-12-10 18:00:00,2022-12-10 19:00:00,10022,Dandenong,16.344,23.266,10.069,27.542,26.772,,3.183,145.202,2.926
8252,2022-12-10 19:00:00,2022-12-10 20:00:00,10022,Dandenong,11.827,21.613,5.56,18.837,17.229,,3.173,115.483,3.065
8253,2022-12-10 20:00:00,2022-12-10 21:00:00,10022,Dandenong,9.718,19.989,5.98,12.837,14.072,,2.103,105.878,2.034
8254,2022-12-10 21:00:00,2022-12-10 22:00:00,10022,Dandenong,9.805,18.935,6.457,11.524,13.666,,1.96,106.874,1.902
8255,2022-12-10 22:00:00,2022-12-10 23:00:00,10022,Dandenong,11.278,17.924,9.041,8.06,13.64,,1.382,105.623,1.312
8256,2022-12-10 23:00:00,2022-12-11 00:00:00,10022,Dandenong,12.293,17.32,10.302,5.86,13.654,,1.183,114.907,1.136
8257,2022-12-11 00:00:00,2022-12-11 01:00:00,10022,Dandenong,,16.581,,,14.318,,1.004,147.478,0.84
8258,2022-12-11 01:00:00,2022-12-11 02:00:00,10022,Dandenong,14.132,15.698,10.533,4.349,13.97,,0.869,131.321,0.458
8259,2022-12-11 02:00:00,2022-12-11 03:00:00,10022,Dandenong,12.767,15.28,9.044,4.058,10.949,,0.854,100.541,0.468
8260,2022-12-11 03:00:00,2022-12-11 04:00:00,10022,Dandenong,14.877,14.708,11.275,1.977,13.185,,0.921,94.291,0.654
8261,2022-12-11 04:00:00,2022-12-11 05:00:00,10022,Dandenong,14.192,16.753,5.273,15.363,10.08,,2.153,12.131,2.053
8262,2022-12-11 05:00:00,2022-12-11 06:00:00,10022,Dandenong,13.57,17.853,4.681,18.978,16.894,,2.489,9.333,2.384
8263,2022-12-11 06:00:00,2022-12-11 07:00:00,10022,Dandenong,12.839,18.414,4.417,20.981,15.225,,3.644,15.397,3.499
8264,2022-12-11 07:00:00,2022-12-11 08:00:00,10022,Dandenong,10.662,20.782,4.217,23.165,11.369,,3.948,17.989,3.841
8265,2022-12-11 08:00:00,2022-12-11 09:00:00,10022,Dandenong,8.991,23.289,4.216,24.91,14.684,,4.28,15.694,4.097
8266,2022-12-11 09:00:00,2022-12-11 10:00:00,10022,Dandenong,8.393,25.382,3.244,27.272,14.083,,5.225,13.387,5.011
8267,2022-12-11 10:00:00,2022-12-11 11:00:00,10022,Dandenong,8.22,26.791,2.907,28.433,18.403,,5.939,8.622,5.663
8268,2022-12-11 11:00:00,2022-12-11 12:00:00,10022,Dandenong,9.509,28.434,2.744,28.823,30.525,,6.764,353.813,6.41
8269,2022-12-11 12:00:00,2022-12-11 13:00:00,10022,Dandenong,10.545,28.183,2.911,31.478,33.238,,6.392,346.586,6.077
8270,2022-12-11 13:00:00,2022-12-11 14:00:00,10022,Dandenong,10.54,27.324,3.471,30.938,37.339,,5.611,337.697,5.325
8271,2022-12-11 14:00:00,2022-12-11 15:00:00,10022,Dandenong,9.945,25.968,3.878,23.776,32.218,,5.043,316.913,4.63
8272,2022-12-11 15:00:00,2022-12-11 16:00:00,10022,Dandenong,11.374,22.593,4.861,19.687,44.16,,5.454,297.179,5.256
8273,2022-12-11 16:00:00,2022-12-11 17:00:00,10022,Dandenong,13.216,18.595,8.757,14.5,27.181,,2.48,310.306,2.366
8274,2022-12-11 17:00:00,2022-12-11 18:00:00,10022,Dandenong,13.496,17.953,8.415,16.556,14.985,,2.079,297.314,1.898
8275,2022-12-11 18:00:00,2022-12-11 19:00:00,10022,Dandenong,13.923,17.516,12.041,13.865,11.494,,1.048,300.832,0.866
8276,2022-12-11 19:00:00,2022-12-11 20:00:00,10022,Dandenong,13.418,16.59,12.544,14.33,9.881,,0.837,308.657,0.661
8277,2022-12-11 20:00:00,2022-12-11 21:00:00,10022,Dandenong,17.782,16.114,12.237,12.86,12.471,,1.059,297.397,0.92
8278,2022-12-11 21:00:00,2022-12-11 22:00:00,10022,Dandenong,15.272,15.184,9.722,18.741,8.194,,1.316,297.975,1.224
8279,2022-12-11 22:00:00,2022-12-11 23:00:00,10022,Dandenong,12.958,14.905,11.305,16.5,5.893,,1.126,315.201,1.019
8280,2022-12-11 23:00:00,2022-12-12 00:00:00,10022,Dandenong,15.259,15.065,11.218,12.743,8.799,,1.31,351.778,1.173
8281,2022-12-12 00:00:00,2022-12-12 01:00:00,10022,Dandenong,,14.298,,,-2.036,,1.484,355.469,1.326
8282,2022-12-12 01:00:00,2022-12-12 02:00:00,10022,Dandenong,8.776,14.083,7.176,17.32,3.251,,0.713,314.226,0.577
8283,2022-12-12 02:00:00,2022-12-12 03:00:00,10022,Dandenong,10.09,13.903,7.767,16.452,4.208,,1.411,294.988,1.273
8284,2022-12-12 03:00:00,2022-12-12 04:00:00,10022,Dandenong,9.908,13.631,7.816,16.77,5.389,,1.861,313.399,1.783
8285,2022-12-12 04:00:00,2022-12-12 05:00:00,10022,Dandenong,9.725,13.441,15.479,11.759,5.0,,2.419,311.501,2.316
8286,2022-12-12 05:00:00,2022-12-12 06:00:00,10022,Dandenong,8.77,12.551,10.007,14.271,4.881,,4.919,258.24,4.322
8287,2022-12-12 06:00:00,2022-12-12 07:00:00,10022,Dandenong,6.463,12.517,7.048,12.612,9.185,,4.649,271.396,4.434
8288,2022-12-12 07:00:00,2022-12-12 08:00:00,10022,Dandenong,9.129,12.057,8.175,10.028,9.725,,3.877,277.11,3.764
8289,2022-12-12 08:00:00,2022-12-12 09:00:00,10022,Dandenong,11.544,12.34,6.304,9.534,10.343,,4.946,278.355,4.813
8290,2022-12-12 09:00:00,2022-12-12 10:00:00,10022,Dandenong,10.529,14.428,4.388,11.941,9.982,,5.764,274.017,5.57
8291,2022-12-12 10:00:00,2022-12-12 11:00:00,10022,Dandenong,6.214,15.22,3.805,12.901,6.509,,6.363,273.735,6.159
8292,2022-12-12 11:00:00,2022-12-12 12:00:00,10022,Dandenong,5.682,15.662,3.342,13.879,11.945,,7.635,273.735,7.394
8293,2022-12-12 12:00:00,2022-12-12 13:00:00,10022,Dandenong,5.635,16.306,3.349,14.563,11.223,,7.822,278.588,7.564
8294,2022-12-12 13:00:00,2022-12-12 14:00:00,10022,Dandenong,5.445,15.433,3.523,14.052,10.604,,7.906,280.726,7.691
8295,2022-12-12 14:00:00,2022-12-12 15:00:00,10022,Dandenong,7.904,15.409,4.768,13.706,19.974,,5.746,271.698,5.228
8296,2022-12-12 15:00:00,2022-12-12 16:00:00,10022,Dandenong,9.49,14.954,4.324,14.427,15.157,,7.357,232.096,7.122
8297,2022-12-12 16:00:00,2022-12-12 17:00:00,10022,Dandenong,12.509,14.929,4.392,14.233,17.226,,6.127,234.323,5.968
8298,2022-12-12 17:00:00,2022-12-12 18:00:00,10022,Dandenong,14.712,15.345,3.543,14.194,22.296,,7.587,230.074,7.407
8299,2022-12-12 18:00:00,2022-12-12 19:00:00,10022,Dandenong,11.301,14.066,3.124,12.915,17.399,,5.424,240.979,5.263
8300,2022-12-12 19:00:00,2022-12-12 20:00:00,10022,Dandenong,10.564,14.437,2.511,13.721,7.042,,6.184,251.872,6.017
8301,2022-12-12 20:00:00,2022-12-12 21:00:00,10022,Dandenong,10.651,13.781,2.222,13.328,13.811,,5.826,262.581,5.624
8302,2022-12-12 21:00:00,2022-12-12 22:00:00,10022,Dandenong,10.08,13.752,2.133,13.272,12.547,,4.833,262.162,4.651
8303,2022-12-12 22:00:00,2022-12-12 23:00:00,10022,Dandenong,10.861,13.285,2.346,13.533,15.69,,4.588,271.306,4.41
8304,2022-12-12 23:00:00,2022-12-13 00:00:00,10022,Dandenong,11.707,12.806,3.204,11.591,18.61,,3.982,287.949,3.877
8305,2022-12-13 00:00:00,2022-12-13 01:00:00,10022,Dandenong,,12.438,,,13.815,,3.923,295.906,3.802
8306,2022-12-13 01:00:00,2022-12-13 02:00:00,10022,Dandenong,9.877,12.211,2.333,12.846,10.573,,3.696,298.136,3.576
8307,2022-12-13 02:00:00,2022-12-13 03:00:00,10022,Dandenong,9.666,11.779,5.656,10.111,10.75,,3.683,304.395,3.567
8308,2022-12-13 03:00:00,2022-12-13 04:00:00,10022,Dandenong,10.632,11.826,5.55,10.484,12.358,,3.645,301.68,3.519
8309,2022-12-13 04:00:00,2022-12-13 05:00:00,10022,Dandenong,10.296,11.83,7.07,9.837,13.766,,3.581,301.136,3.403
8310,2022-12-13 05:00:00,2022-12-13 06:00:00,10022,Dandenong,12.287,11.662,12.069,4.952,16.007,,2.477,324.327,2.344
8311,2022-12-13 06:00:00,2022-12-13 07:00:00,10022,Dandenong,13.109,12.298,10.994,5.535,16.304,,3.061,323.804,2.904
8312,2022-12-13 07:00:00,2022-12-13 08:00:00,10022,Dandenong,9.687,13.34,8.699,8.038,13.987,,4.518,311.913,4.304
8313,2022-12-13 08:00:00,2022-12-13 09:00:00,10022,Dandenong,8.306,15.051,7.353,9.703,12.018,,3.591,320.393,3.387
8314,2022-12-13 09:00:00,2022-12-13 10:00:00,10022,Dandenong,6.558,16.047,4.998,11.87,11.094,,4.906,310.393,4.625
8315,2022-12-13 10:00:00,2022-12-13 11:00:00,10022,Dandenong,6.273,16.156,5.047,11.57,8.21,,4.42,324.241,4.163
8316,2022-12-13 11:00:00,2022-12-13 12:00:00,10022,Dandenong,6.181,16.766,5.584,11.377,9.986,,4.662,316.409,4.427
8317,2022-12-13 12:00:00,2022-12-13 13:00:00,10022,Dandenong,8.042,14.742,4.666,11.646,23.517,,6.316,275.324,5.845
8318,2022-12-13 13:00:00,2022-12-13 14:00:00,10022,Dandenong,5.79,12.71,4.966,12.884,10.78,,6.017,270.701,5.829
8319,2022-12-13 14:00:00,2022-12-13 15:00:00,10022,Dandenong,11.436,13.368,5.005,15.114,10.337,,5.93,271.746,5.747
8320,2022-12-13 15:00:00,2022-12-13 16:00:00,10022,Dandenong,14.733,14.619,4.651,16.403,9.567,,5.921,269.221,5.687
8321,2022-12-13 16:00:00,2022-12-13 17:00:00,10022,Dandenong,13.9,15.597,3.511,16.939,23.302,,6.413,250.693,5.812
8322,2022-12-13 17:00:00,2022-12-13 18:00:00,10022,Dandenong,11.392,14.987,2.89,17.194,17.387,,5.521,241.933,5.173
8323,2022-12-13 18:00:00,2022-12-13 19:00:00,10022,Dandenong,10.405,13.868,2.694,16.395,13.109,,5.676,250.184,5.462
8324,2022-12-13 19:00:00,2022-12-13 20:00:00,10022,Dandenong,9.618,12.286,3.024,14.836,14.227,,4.069,255.492,3.851
8325,2022-12-13 20:00:00,2022-12-13 21:00:00,10022,Dandenong,9.271,11.468,3.491,13.424,14.615,,4.255,285.61,4.151
8326,2022-12-13 21:00:00,2022-12-13 22:00:00,10022,Dandenong,6.472,10.838,2.889,13.683,10.31,,4.754,284.26,4.639
8327,2022-12-13 22:00:00,2022-12-13 23:00:00,10022,Dandenong,5.984,10.16,2.687,13.339,6.088,,3.817,292.004,3.702
8328,2022-12-13 23:00:00,2022-12-14 00:00:00,10022,Dandenong,7.151,9.49,5.47,10.15,8.149,,2.321,312.846,2.208
8329,2022-12-14 00:00:00,2022-12-14 01:00:00,10022,Dandenong,,9.152,,,8.868,,2.443,322.639,2.356
8330,2022-12-14 01:00:00,2022-12-14 02:00:00,10022,Dandenong,8.665,9.055,6.053,8.8,9.164,,2.422,329.293,2.313
8331,2022-12-14 02:00:00,2022-12-14 03:00:00,10022,Dandenong,8.778,8.303,5.547,8.866,13.352,,2.507,318.745,2.409
8332,2022-12-14 03:00:00,2022-12-14 04:00:00,10022,Dandenong,7.831,8.767,6.191,7.404,11.163,,1.694,324.169,1.419
8333,2022-12-14 04:00:00,2022-12-14 05:00:00,10022,Dandenong,8.193,10.879,6.694,8.628,10.571,,3.285,215.917,2.911
8334,2022-12-14 05:00:00,2022-12-14 06:00:00,10022,Dandenong,13.646,11.108,9.536,7.465,19.354,,3.799,201.154,3.632
8335,2022-12-14 06:00:00,2022-12-14 07:00:00,10022,Dandenong,20.525,12.277,9.898,6.505,22.861,,3.87,203.096,3.733
8336,2022-12-14 07:00:00,2022-12-14 08:00:00,10022,Dandenong,19.133,14.066,4.827,11.667,23.442,,6.03,203.917,5.826
8337,2022-12-14 08:00:00,2022-12-14 09:00:00,10022,Dandenong,12.481,15.35,4.437,13.743,17.154,,6.68,208.925,6.472
8338,2022-12-14 09:00:00,2022-12-14 10:00:00,10022,Dandenong,14.94,15.47,4.666,16.066,22.454,,6.631,211.924,6.364
8339,2022-12-14 10:00:00,2022-12-14 11:00:00,10022,Dandenong,14.595,16.198,4.181,16.112,29.957,,6.514,219.067,6.278
8340,2022-12-14 11:00:00,2022-12-14 12:00:00,10022,Dandenong,12.868,15.671,4.142,14.638,29.137,,6.978,219.989,6.74
8341,2022-12-14 12:00:00,2022-12-14 13:00:00,10022,Dandenong,10.18,14.642,4.476,12.998,25.079,,6.324,222.79,5.988
8342,2022-12-14 13:00:00,2022-12-14 14:00:00,10022,Dandenong,10.463,15.24,4.691,12.919,14.855,,5.594,197.488,5.14
8343,2022-12-14 14:00:00,2022-12-14 15:00:00,10022,Dandenong,10.458,15.079,4.88,13.71,19.768,,6.503,218.472,6.267
8344,2022-12-14 15:00:00,2022-12-14 16:00:00,10022,Dandenong,12.096,14.122,4.697,13.855,22.342,,5.47,211.144,5.182
8345,2022-12-14 16:00:00,2022-12-14 17:00:00,10022,Dandenong,11.175,15.723,2.909,15.117,15.267,,6.237,216.599,6.003
8346,2022-12-14 17:00:00,2022-12-14 18:00:00,10022,Dandenong,11.546,13.735,3.276,14.786,20.844,,5.768,224.501,5.581
8347,2022-12-14 18:00:00,2022-12-14 19:00:00,10022,Dandenong,12.759,13.513,3.098,15.38,18.186,,4.276,209.214,4.085
8348,2022-12-14 19:00:00,2022-12-14 20:00:00,10022,Dandenong,12.7,13.056,3.41,15.136,15.754,,4.176,196.297,4.062
8349,2022-12-14 20:00:00,2022-12-14 21:00:00,10022,Dandenong,15.033,12.129,6.299,12.63,21.634,,3.262,193.231,3.156
8350,2022-12-14 21:00:00,2022-12-14 22:00:00,10022,Dandenong,12.989,12.093,4.067,14.033,17.839,,3.634,195.341,3.515
8351,2022-12-14 22:00:00,2022-12-14 23:00:00,10022,Dandenong,13.512,11.814,2.781,14.501,14.406,,2.823,203.174,2.732
8352,2022-12-14 23:00:00,2022-12-15 00:00:00,10022,Dandenong,14.61,12.178,2.383,15.282,16.004,,3.392,202.701,3.294
8353,2022-12-15 00:00:00,2022-12-15 01:00:00,10022,Dandenong,,11.949,,,21.523,,2.849,204.069,2.763
8354,2022-12-15 01:00:00,2022-12-15 02:00:00,10022,Dandenong,15.209,11.318,2.393,14.432,19.024,,2.644,210.655,2.571
8355,2022-12-15 02:00:00,2022-12-15 03:00:00,10022,Dandenong,16.742,11.569,3.927,13.482,18.344,,2.785,205.757,2.71
8356,2022-12-15 03:00:00,2022-12-15 04:00:00,10022,Dandenong,15.929,11.339,4.212,12.713,19.907,,3.097,213.443,2.996
8357,2022-12-15 04:00:00,2022-12-15 05:00:00,10022,Dandenong,16.843,11.349,10.923,7.091,18.697,,2.6,201.019,2.481
8358,2022-12-15 05:00:00,2022-12-15 06:00:00,10022,Dandenong,17.653,12.011,15.099,3.183,21.475,,2.482,155.42,2.239
8359,2022-12-15 06:00:00,2022-12-15 07:00:00,10022,Dandenong,16.861,13.216,14.197,4.401,22.305,,1.835,149.866,1.704
8360,2022-12-15 07:00:00,2022-12-15 08:00:00,10022,Dandenong,11.781,14.611,7.901,10.601,12.109,,2.848,157.362,2.615
8361,2022-12-15 08:00:00,2022-12-15 09:00:00,10022,Dandenong,9.517,14.562,6.718,12.228,21.323,,3.598,147.595,3.374
8362,2022-12-15 09:00:00,2022-12-15 10:00:00,10022,Dandenong,9.215,14.985,5.083,14.388,16.915,,3.13,157.88,2.916
8363,2022-12-15 10:00:00,2022-12-15 11:00:00,10022,Dandenong,13.933,13.482,6.84,12.575,24.902,,3.67,169.327,3.282
8364,2022-12-15 11:00:00,2022-12-15 12:00:00,10022,Dandenong,16.044,14.977,4.974,14.229,10.978,,2.687,174.307,2.458
8365,2022-12-15 12:00:00,2022-12-15 13:00:00,10022,Dandenong,11.426,16.543,4.858,14.861,18.277,,3.122,175.588,2.858
8366,2022-12-15 13:00:00,2022-12-15 14:00:00,10022,Dandenong,10.024,17.33,4.47,17.232,17.114,,3.551,189.422,3.22
8367,2022-12-15 14:00:00,2022-12-15 15:00:00,10022,Dandenong,8.376,18.261,3.997,18.785,17.674,,4.224,180.978,3.916
8368,2022-12-15 15:00:00,2022-12-15 16:00:00,10022,Dandenong,6.974,18.195,3.275,18.993,13.882,,4.3,176.067,3.966
8369,2022-12-15 16:00:00,2022-12-15 17:00:00,10022,Dandenong,6.471,16.889,3.325,18.264,13.334,,3.871,166.63,3.626
8370,2022-12-15 17:00:00,2022-12-15 18:00:00,10022,Dandenong,6.841,16.193,2.726,18.745,14.262,,3.932,161.538,3.635
8371,2022-12-15 18:00:00,2022-12-15 19:00:00,10022,Dandenong,8.383,14.953,3.068,17.682,17.373,,3.085,167.543,2.943
8372,2022-12-15 19:00:00,2022-12-15 20:00:00,10022,Dandenong,8.939,13.791,4.221,14.851,9.332,,2.675,172.226,2.563
8373,2022-12-15 20:00:00,2022-12-15 21:00:00,10022,Dandenong,9.497,12.386,8.004,10.106,15.004,,2.111,194.338,2.038
8374,2022-12-15 21:00:00,2022-12-15 22:00:00,10022,Dandenong,13.163,11.463,11.853,5.882,14.451,,1.157,189.403,1.105
8375,2022-12-15 22:00:00,2022-12-15 23:00:00,10022,Dandenong,13.68,12.4,11.052,6.617,16.183,,1.662,201.938,1.611
8376,2022-12-15 23:00:00,2022-12-16 00:00:00,10022,Dandenong,16.793,11.885,11.001,7.1,20.94,,1.298,219.872,1.241
8377,2022-12-16 00:00:00,2022-12-16 01:00:00,10022,Dandenong,,11.459,,,20.201,,0.962,212.046,0.908
8378,2022-12-16 01:00:00,2022-12-16 02:00:00,10022,Dandenong,25.094,11.596,7.039,9.989,23.925,,1.046,190.31,0.814
8379,2022-12-16 02:00:00,2022-12-16 03:00:00,10022,Dandenong,23.634,11.66,10.961,5.844,23.403,,0.738,179.255,0.682
8380,2022-12-16 03:00:00,2022-12-16 04:00:00,10022,Dandenong,24.129,11.481,10.757,5.335,26.918,,0.606,148.385,0.448
